#,Pos,Top,Left,Front,Right,Down,Behind,n_free,p,Regla,Accion,Nueva_Pos,Steps_Remaining,K,Alive
1,"[3, 2, 2]",0,-1,0,-1,0,-1,,0.1,,wait,"[3, 2, 2]",9,10,True
2,"[3, 2, 2]",,,,,,,,0.1,,death_by_collision,"[3, 2, 2]",9,10,False
